2025-01-01 20:46:22 - Model: SimpleCNN_11_UE
2025-01-01 20:46:22 - Learning rate: 0.001
2025-01-01 20:46:22 - Number of epochs: 64
2025-01-01 20:46:22 - Train batch size: 64
2025-01-01 20:46:22 - Test batch size: 64
2025-01-01 20:46:22 - Federated learning epochs: 30
2025-01-01 20:46:22 - Number of clients: 10
2025-01-01 20:46:27 - Before train, fl0Client4 gNB_test Accuracy  8.41 %
2025-01-01 20:46:27 - Before train, fl0Client4 client_test Accuracy  8.3 %
2025-01-01 21:40:16 - running Epoch:59, fl78Client9,avg_loss is 0.00012157904368709578
2025-01-01 21:40:17 - running Epoch:60, fl78Client9,avg_loss is 0.00011795304103716146
2025-01-01 21:40:18 - running Epoch:61, fl78Client9,avg_loss is 0.00011222996895239819
2025-01-01 21:40:19 - running Epoch:62, fl78Client9,avg_loss is 0.00010772270685219488
2025-01-01 21:40:20 - running Epoch:63, fl78Client9,avg_loss is 0.0001043720445131494
2025-01-01 21:40:21 - After train, fl15Client9 gNB_test Accuracy  70.46 %
2025-01-01 21:40:22 - After train, fl15Client9 Test Accuracy  70.19999999999999 %
2025-01-01 21:40:23 - Before train, fl15Client3 gNB_test Accuracy  71.85000000000001 %
2025-01-01 21:40:24 - Before train, fl15Client3 client_test Accuracy  68.89999999999999 %
2025-01-01 21:40:24 - running Epoch:0, fl78Client3,avg_loss is 0.36095511333286007
2025-01-01 21:40:25 - running Epoch:1, fl78Client3,avg_loss is 0.0579891664600825
2025-01-01 21:40:26 - running Epoch:2, fl78Client3,avg_loss is 0.009200424851873253
2025-01-01 21:40:27 - running Epoch:3, fl78Client3,avg_loss is 0.0032451091175073688
2025-01-01 21:40:28 - running Epoch:4, fl78Client3,avg_loss is 0.001705897092978364
2025-01-01 21:40:29 - running Epoch:5, fl78Client3,avg_loss is 0.0013888927399110097
2025-01-01 21:40:30 - running Epoch:6, fl78Client3,avg_loss is 0.0011809927608841394
2025-01-01 21:40:31 - running Epoch:7, fl78Client3,avg_loss is 0.0010591196202042311
2025-01-01 21:40:32 - running Epoch:8, fl78Client3,avg_loss is 0.0009426948403692038
2025-01-01 21:40:33 - running Epoch:9, fl78Client3,avg_loss is 0.0008663412115737042
2025-01-01 21:40:34 - running Epoch:10, fl78Client3,avg_loss is 0.0007857444701286009
2025-01-01 21:40:35 - running Epoch:11, fl78Client3,avg_loss is 0.0007183606930878721
2025-01-01 21:40:36 - running Epoch:12, fl78Client3,avg_loss is 0.0006631569648780448
2025-01-01 21:40:36 - running Epoch:13, fl78Client3,avg_loss is 0.0006058447236486982
2025-01-01 21:40:37 - running Epoch:14, fl78Client3,avg_loss is 0.0005640944048225927
2025-01-01 21:40:38 - running Epoch:15, fl78Client3,avg_loss is 0.0005212794268014546
2025-01-01 21:40:39 - running Epoch:16, fl78Client3,avg_loss is 0.0004892283505347522
2025-01-01 21:40:40 - running Epoch:17, fl78Client3,avg_loss is 0.00045661307827870164
2025-01-01 21:40:41 - running Epoch:18, fl78Client3,avg_loss is 0.0004294287885651228
2025-01-01 21:40:42 - running Epoch:19, fl78Client3,avg_loss is 0.00040302595530365465
2025-01-01 21:40:42 - Tweak done
2025-01-01 21:40:43 - running Epoch:20, fl78Client3,avg_loss is 0.5251218323246576
2025-01-01 21:40:44 - running Epoch:21, fl78Client3,avg_loss is 0.1716914725301292
2025-01-01 21:40:45 - running Epoch:22, fl78Client3,avg_loss is 0.016092675143802727
2025-01-01 21:40:46 - running Epoch:23, fl78Client3,avg_loss is 0.004342175617849431
2025-01-01 21:40:47 - running Epoch:24, fl78Client3,avg_loss is 0.002320367162104083
2025-01-01 21:40:48 - running Epoch:25, fl78Client3,avg_loss is 0.0019286240523244855
2025-01-01 21:40:49 - running Epoch:26, fl78Client3,avg_loss is 0.0016467498093725571
2025-01-01 21:40:50 - running Epoch:27, fl78Client3,avg_loss is 0.0014544188795033606
2025-01-01 21:40:51 - running Epoch:28, fl78Client3,avg_loss is 0.0013024868271195719
2025-01-01 21:40:53 - running Epoch:29, fl78Client3,avg_loss is 0.00116027807934752
2025-01-01 21:40:54 - running Epoch:30, fl78Client3,avg_loss is 0.0010881584934902058
2025-01-01 21:40:55 - running Epoch:31, fl78Client3,avg_loss is 0.0009599796516962255
2025-01-01 21:40:56 - running Epoch:32, fl78Client3,avg_loss is 0.0008712537277046344
2025-01-01 21:40:57 - running Epoch:33, fl78Client3,avg_loss is 0.0008012024653321014
2025-01-01 21:40:58 - running Epoch:34, fl78Client3,avg_loss is 0.0007427574948244139
2025-01-01 21:40:59 - running Epoch:35, fl78Client3,avg_loss is 0.0006957009907729358
2025-01-01 21:41:00 - running Epoch:36, fl78Client3,avg_loss is 0.0006420766456565478
2025-01-01 21:41:01 - running Epoch:37, fl78Client3,avg_loss is 0.0005983561050821732
2025-01-01 21:41:02 - running Epoch:38, fl78Client3,avg_loss is 0.0005748110331146966
2025-01-01 21:41:03 - running Epoch:39, fl78Client3,avg_loss is 0.0005283771737410887
2025-01-01 21:41:04 - running Epoch:40, fl78Client3,avg_loss is 0.000491233134002696
2025-01-01 21:41:05 - running Epoch:41, fl78Client3,avg_loss is 0.00046355365366598333
2025-01-01 21:41:07 - running Epoch:42, fl78Client3,avg_loss is 0.0004359564014129883
2025-01-01 21:41:08 - running Epoch:43, fl78Client3,avg_loss is 0.0004122898253741898
2025-01-01 21:41:09 - running Epoch:44, fl78Client3,avg_loss is 0.00038698800051838303
2025-01-01 21:41:10 - running Epoch:45, fl78Client3,avg_loss is 0.0003650678554549813
2025-01-01 21:41:11 - running Epoch:46, fl78Client3,avg_loss is 0.00035216678132868925
2025-01-01 21:41:12 - running Epoch:47, fl78Client3,avg_loss is 0.000329438122829328
2025-01-01 21:41:13 - running Epoch:48, fl78Client3,avg_loss is 0.0003136641062616335
2025-01-01 21:41:14 - running Epoch:49, fl78Client3,avg_loss is 0.0002969146412915161
2025-01-01 21:41:15 - running Epoch:50, fl78Client3,avg_loss is 0.00028752424747571114
2025-01-01 21:41:16 - running Epoch:51, fl78Client3,avg_loss is 0.00026991406066602543
2025-01-01 21:41:17 - running Epoch:52, fl78Client3,avg_loss is 0.00025462262548691934
2025-01-01 21:41:19 - running Epoch:53, fl78Client3,avg_loss is 0.00024330879230408846
2025-01-01 21:41:20 - running Epoch:54, fl78Client3,avg_loss is 0.00023090779078428785
2025-01-01 21:41:21 - running Epoch:55, fl78Client3,avg_loss is 0.00022549329418025888
2025-01-01 21:41:22 - running Epoch:56, fl78Client3,avg_loss is 0.0002123409804086425
2025-01-01 21:41:23 - running Epoch:57, fl78Client3,avg_loss is 0.0002063187025266381
2025-01-01 21:41:24 - running Epoch:58, fl78Client3,avg_loss is 0.00019455916048219144
2025-01-01 21:41:25 - running Epoch:59, fl78Client3,avg_loss is 0.00018623931441364715
2025-01-01 21:41:26 - running Epoch:60, fl78Client3,avg_loss is 0.00017596823122806234
2025-01-01 21:41:27 - running Epoch:61, fl78Client3,avg_loss is 0.00016988304596913013
2025-01-01 21:41:28 - running Epoch:62, fl78Client3,avg_loss is 0.00016259002687904654
2025-01-01 21:41:29 - running Epoch:63, fl78Client3,avg_loss is 0.00015719177168602408
2025-01-01 21:41:30 - After train, fl15Client3 gNB_test Accuracy  70.77 %
2025-01-01 21:41:31 - After train, fl15Client3 Test Accuracy  70.5 %
2025-01-01 21:41:31 - get all clients models ready
2025-01-01 21:41:31 - model prunning done
2025-01-01 21:41:32 - -----fl15merged_model Test Accuracy  71.61999999999999 %-----
2025-01-01 21:41:33 - Before train, fl16Client2 gNB_test Accuracy  71.61999999999999 %
2025-01-01 21:41:33 - Before train, fl16Client2 client_test Accuracy  73.0 %
2025-01-01 21:41:34 - running Epoch:0, fl78Client2,avg_loss is 0.4753172060922731
2025-01-01 21:41:35 - running Epoch:1, fl78Client2,avg_loss is 0.1406458798395116
2025-01-01 21:41:36 - running Epoch:2, fl78Client2,avg_loss is 0.05728421549760748
2025-01-01 21:41:37 - running Epoch:3, fl78Client2,avg_loss is 0.020899053319663848
2025-01-01 21:41:38 - running Epoch:4, fl78Client2,avg_loss is 0.008994488626176233
2025-01-01 21:41:39 - running Epoch:5, fl78Client2,avg_loss is 0.003188507311647357
2025-01-01 21:41:40 - running Epoch:6, fl78Client2,avg_loss is 0.0020214303881460447
2025-01-01 21:41:41 - running Epoch:7, fl78Client2,avg_loss is 0.0015935233279862264
2025-01-01 21:41:42 - running Epoch:8, fl78Client2,avg_loss is 0.0013945013398151327
2025-01-01 21:41:43 - running Epoch:9, fl78Client2,avg_loss is 0.0012728141162461966
2025-01-01 21:41:44 - running Epoch:10, fl78Client2,avg_loss is 0.001137990033684322
2025-01-01 21:41:45 - running Epoch:11, fl78Client2,avg_loss is 0.0010533375699438533
2025-01-01 21:41:46 - running Epoch:12, fl78Client2,avg_loss is 0.0009796125589592876
2025-01-01 21:41:46 - running Epoch:13, fl78Client2,avg_loss is 0.0009060874949739892
2025-01-01 21:41:47 - running Epoch:14, fl78Client2,avg_loss is 0.0008369572208295399
2025-01-01 21:41:48 - running Epoch:15, fl78Client2,avg_loss is 0.0007759970132058156
2025-01-01 21:41:49 - running Epoch:16, fl78Client2,avg_loss is 0.0007322764943672132
2025-01-01 21:41:50 - running Epoch:17, fl78Client2,avg_loss is 0.0007025555433422516
2025-01-01 21:41:51 - running Epoch:18, fl78Client2,avg_loss is 0.0006636298129694607
2025-01-01 21:41:52 - running Epoch:19, fl78Client2,avg_loss is 0.0006096432758406795
2025-01-01 21:41:52 - Tweak done
2025-01-01 21:41:53 - running Epoch:20, fl78Client2,avg_loss is 0.3999035057384827
2025-01-01 21:41:54 - running Epoch:21, fl78Client2,avg_loss is 0.11705484841891294
2025-01-01 21:41:55 - running Epoch:22, fl78Client2,avg_loss is 0.02044737373944372
2025-01-01 21:41:56 - running Epoch:23, fl78Client2,avg_loss is 0.012214174945072471
2025-01-01 21:41:57 - running Epoch:24, fl78Client2,avg_loss is 0.003699369199538627
2025-01-01 21:41:58 - running Epoch:25, fl78Client2,avg_loss is 0.002247295827204008
2025-01-01 21:41:59 - running Epoch:26, fl78Client2,avg_loss is 0.0016862466423683859
2025-01-01 21:42:00 - running Epoch:27, fl78Client2,avg_loss is 0.0014600247033073014
2025-01-01 21:42:01 - running Epoch:28, fl78Client2,avg_loss is 0.0013175547458938782
2025-01-01 21:42:02 - running Epoch:29, fl78Client2,avg_loss is 0.0011672291637964168
2025-01-01 21:42:04 - running Epoch:30, fl78Client2,avg_loss is 0.0010583495229034674
2025-01-01 21:42:05 - running Epoch:31, fl78Client2,avg_loss is 0.0009601702994690572
2025-01-01 21:42:06 - running Epoch:32, fl78Client2,avg_loss is 0.0008738571836884264
2025-01-01 21:42:07 - running Epoch:33, fl78Client2,avg_loss is 0.0008047469504784699
2025-01-01 21:42:08 - running Epoch:34, fl78Client2,avg_loss is 0.0007437598184959468
2025-01-01 21:42:09 - running Epoch:35, fl78Client2,avg_loss is 0.0006932515766666141
2025-01-01 21:42:10 - running Epoch:36, fl78Client2,avg_loss is 0.0006348749392819179
2025-01-01 21:42:11 - running Epoch:37, fl78Client2,avg_loss is 0.0005859685991743367
2025-01-01 21:42:12 - running Epoch:38, fl78Client2,avg_loss is 0.000556628740705031
2025-01-01 21:42:13 - running Epoch:39, fl78Client2,avg_loss is 0.0005192550034055934
2025-01-01 21:42:14 - running Epoch:40, fl78Client2,avg_loss is 0.0004843926308470295
2025-01-01 21:42:15 - running Epoch:41, fl78Client2,avg_loss is 0.00045476770441083215
2025-01-01 21:42:16 - running Epoch:42, fl78Client2,avg_loss is 0.0004253183341219644
2025-01-01 21:42:17 - running Epoch:43, fl78Client2,avg_loss is 0.0004007839334353545
2025-01-01 21:42:18 - running Epoch:44, fl78Client2,avg_loss is 0.00037666698961954896
2025-01-01 21:42:19 - running Epoch:45, fl78Client2,avg_loss is 0.0003511405360584348
2025-01-01 21:42:20 - running Epoch:46, fl78Client2,avg_loss is 0.0003365488592874188
2025-01-01 21:42:21 - running Epoch:47, fl78Client2,avg_loss is 0.000315992622687835
2025-01-01 21:42:23 - running Epoch:48, fl78Client2,avg_loss is 0.0003009326581009133
2025-01-01 21:42:24 - running Epoch:49, fl78Client2,avg_loss is 0.00028322031610951865
2025-01-01 21:42:25 - running Epoch:50, fl78Client2,avg_loss is 0.00026766166346636896
2025-01-01 21:42:26 - running Epoch:51, fl78Client2,avg_loss is 0.00025289894887165143
2025-01-01 21:42:27 - running Epoch:52, fl78Client2,avg_loss is 0.00024390274355235169
2025-01-01 21:42:28 - running Epoch:53, fl78Client2,avg_loss is 0.0002311828555988702
2025-01-01 21:42:29 - running Epoch:54, fl78Client2,avg_loss is 0.00022012249034640815
2025-01-01 21:42:30 - running Epoch:55, fl78Client2,avg_loss is 0.00021054929979233942
2025-01-01 21:42:31 - running Epoch:56, fl78Client2,avg_loss is 0.00019947734228158487
2025-01-01 21:42:32 - running Epoch:57, fl78Client2,avg_loss is 0.000193153717720887
2025-01-01 21:42:33 - running Epoch:58, fl78Client2,avg_loss is 0.0001816790391797129
2025-01-01 21:42:34 - running Epoch:59, fl78Client2,avg_loss is 0.00017461392251535944
2025-01-01 21:42:35 - running Epoch:60, fl78Client2,avg_loss is 0.00016486665614898305
2025-01-01 21:42:37 - running Epoch:61, fl78Client2,avg_loss is 0.00015673830904821051
2025-01-01 21:42:38 - running Epoch:62, fl78Client2,avg_loss is 0.00015336000272131797
2025-01-01 21:42:39 - running Epoch:63, fl78Client2,avg_loss is 0.00014391006209999558
2025-01-01 21:42:40 - After train, fl16Client2 gNB_test Accuracy  70.75 %
2025-01-01 21:42:40 - After train, fl16Client2 Test Accuracy  71.7 %
2025-01-01 21:42:42 - Before train, fl16Client8 gNB_test Accuracy  71.61999999999999 %
2025-01-01 21:42:42 - Before train, fl16Client8 client_test Accuracy  72.3 %
2025-01-01 21:42:43 - running Epoch:0, fl78Client8,avg_loss is 0.6483061857804467
2025-01-01 21:42:44 - running Epoch:1, fl78Client8,avg_loss is 0.18864649831305577
2025-01-01 21:42:45 - running Epoch:2, fl78Client8,avg_loss is 0.13709693043669569
2025-01-01 21:42:46 - running Epoch:3, fl78Client8,avg_loss is 0.05050488542529601
2025-01-01 21:42:47 - running Epoch:4, fl78Client8,avg_loss is 0.014635886557848204
2025-01-01 21:42:48 - running Epoch:5, fl78Client8,avg_loss is 0.005639832897135351
2025-01-01 21:42:48 - running Epoch:6, fl78Client8,avg_loss is 0.004073359664600295
2025-01-01 21:42:49 - running Epoch:7, fl78Client8,avg_loss is 0.0033626609063365414
2025-01-01 21:42:50 - running Epoch:8, fl78Client8,avg_loss is 0.0028728577028370545
2025-01-01 21:42:51 - running Epoch:9, fl78Client8,avg_loss is 0.002508932000314935
2025-01-01 21:42:52 - running Epoch:10, fl78Client8,avg_loss is 0.002305034903184617
2025-01-01 21:42:53 - running Epoch:11, fl78Client8,avg_loss is 0.0020889383976501
2025-01-01 21:42:54 - running Epoch:12, fl78Client8,avg_loss is 0.0018803748918131372
2025-01-01 21:42:55 - running Epoch:13, fl78Client8,avg_loss is 0.001746858824545494
2025-01-01 21:42:56 - running Epoch:14, fl78Client8,avg_loss is 0.0016168841194726905
2025-01-01 21:42:57 - running Epoch:15, fl78Client8,avg_loss is 0.0014839606511383022
2025-01-01 21:42:57 - running Epoch:16, fl78Client8,avg_loss is 0.001369372641673618
2025-01-01 21:42:58 - running Epoch:17, fl78Client8,avg_loss is 0.0012731207379941606
2025-01-01 21:42:59 - running Epoch:18, fl78Client8,avg_loss is 0.001193343369213605
2025-01-01 21:43:00 - running Epoch:19, fl78Client8,avg_loss is 0.0011211122405314464
2025-01-01 21:43:00 - Tweak done
2025-01-01 21:43:01 - running Epoch:20, fl78Client8,avg_loss is 0.2561851676989677
2025-01-01 21:43:02 - running Epoch:21, fl78Client8,avg_loss is 0.01145431734886775
2025-01-01 21:43:03 - running Epoch:22, fl78Client8,avg_loss is 0.0028736958725236452
2025-01-01 21:43:05 - running Epoch:23, fl78Client8,avg_loss is 0.0017445840138965581
2025-01-01 21:43:06 - running Epoch:24, fl78Client8,avg_loss is 0.0014472332859671192
2025-01-01 21:43:07 - running Epoch:25, fl78Client8,avg_loss is 0.001271925311789058
2025-01-01 21:43:08 - running Epoch:26, fl78Client8,avg_loss is 0.0011428820081290942
2025-01-01 21:43:09 - running Epoch:27, fl78Client8,avg_loss is 0.0010300265356921886
2025-01-01 21:43:10 - running Epoch:28, fl78Client8,avg_loss is 0.0009321426844542634
2025-01-01 21:43:11 - running Epoch:29, fl78Client8,avg_loss is 0.0008392642200847092
2025-01-01 21:43:12 - running Epoch:30, fl78Client8,avg_loss is 0.0007818935875916452
2025-01-01 21:43:13 - running Epoch:31, fl78Client8,avg_loss is 0.0007128013943357369
2025-01-01 21:43:14 - running Epoch:32, fl78Client8,avg_loss is 0.0006657413411826556
2025-01-01 21:43:15 - running Epoch:33, fl78Client8,avg_loss is 0.0006201113231592116
2025-01-01 21:43:16 - running Epoch:34, fl78Client8,avg_loss is 0.0005764384180030349
2025-01-01 21:43:17 - running Epoch:35, fl78Client8,avg_loss is 0.000537363505447755
2025-01-01 21:43:18 - running Epoch:36, fl78Client8,avg_loss is 0.0005011217634759466
2025-01-01 21:43:19 - running Epoch:37, fl78Client8,avg_loss is 0.00046656224316669794
2025-01-01 21:43:21 - running Epoch:38, fl78Client8,avg_loss is 0.000440227296984389
2025-01-01 21:43:22 - running Epoch:39, fl78Client8,avg_loss is 0.0004201423339221532
2025-01-01 21:43:23 - running Epoch:40, fl78Client8,avg_loss is 0.00039173845814016375
2025-01-01 21:43:24 - running Epoch:41, fl78Client8,avg_loss is 0.0003696939689873517
2025-01-01 21:43:25 - running Epoch:42, fl78Client8,avg_loss is 0.0003512876468955221
2025-01-01 21:43:26 - running Epoch:43, fl78Client8,avg_loss is 0.0003259162406755399
2025-01-01 21:43:27 - running Epoch:44, fl78Client8,avg_loss is 0.0003119742172133602
2025-01-01 21:43:28 - running Epoch:45, fl78Client8,avg_loss is 0.000296722185397167
2025-01-01 21:43:29 - running Epoch:46, fl78Client8,avg_loss is 0.00027780891197167715
2025-01-01 21:43:31 - running Epoch:47, fl78Client8,avg_loss is 0.0002634633421644427
2025-01-01 21:43:32 - running Epoch:48, fl78Client8,avg_loss is 0.00025629842395251737
2025-01-01 21:43:33 - running Epoch:49, fl78Client8,avg_loss is 0.00024232184337569942
2025-01-01 21:43:34 - running Epoch:50, fl78Client8,avg_loss is 0.00022711212208193927
2025-01-01 21:43:35 - running Epoch:51, fl78Client8,avg_loss is 0.00021499573843276624
2025-01-01 21:43:36 - running Epoch:52, fl78Client8,avg_loss is 0.0002029590436041538
2025-01-01 21:43:37 - running Epoch:53, fl78Client8,avg_loss is 0.0001937562918999303
2025-01-01 21:43:38 - running Epoch:54, fl78Client8,avg_loss is 0.00018641116534863728
2025-01-01 21:43:39 - running Epoch:55, fl78Client8,avg_loss is 0.00018061319335888412
2025-01-01 21:43:40 - running Epoch:56, fl78Client8,avg_loss is 0.00016949847992656965
2025-01-01 21:43:41 - running Epoch:57, fl78Client8,avg_loss is 0.00016240418768529133
2025-01-01 21:43:42 - running Epoch:58, fl78Client8,avg_loss is 0.00015497969305422747
2025-01-01 21:43:43 - running Epoch:59, fl78Client8,avg_loss is 0.00014705947656302323
2025-01-01 21:43:44 - running Epoch:60, fl78Client8,avg_loss is 0.00014038924886727164
2025-01-01 21:43:45 - running Epoch:61, fl78Client8,avg_loss is 0.00013519973914828624
2025-01-01 21:43:46 - running Epoch:62, fl78Client8,avg_loss is 0.00013032066976560185
2025-01-01 21:43:48 - running Epoch:63, fl78Client8,avg_loss is 0.00012308417482720098
2025-01-01 21:43:49 - After train, fl16Client8 gNB_test Accuracy  71.06 %
2025-01-01 21:43:49 - After train, fl16Client8 Test Accuracy  70.7 %
2025-01-01 21:43:50 - Before train, fl16Client9 gNB_test Accuracy  71.61999999999999 %
2025-01-01 21:43:51 - Before train, fl16Client9 client_test Accuracy  70.39999999999999 %
2025-01-01 21:43:52 - running Epoch:0, fl78Client9,avg_loss is 0.1431129723315752
2025-01-01 21:43:53 - running Epoch:1, fl78Client9,avg_loss is 0.07348791689057893
2025-01-01 21:43:53 - running Epoch:2, fl78Client9,avg_loss is 0.05559111934721093
2025-01-01 21:43:54 - running Epoch:3, fl78Client9,avg_loss is 0.02343715246268725
2025-01-01 21:43:55 - running Epoch:4, fl78Client9,avg_loss is 0.06624418370944413
2025-01-01 21:43:56 - running Epoch:5, fl78Client9,avg_loss is 0.020780099744472324
2025-01-01 21:43:57 - running Epoch:6, fl78Client9,avg_loss is 0.009630122104485791
2025-01-01 21:43:58 - running Epoch:7, fl78Client9,avg_loss is 0.005117606292434532
2025-01-01 21:43:59 - running Epoch:8, fl78Client9,avg_loss is 0.002362406960522013
2025-01-01 21:44:00 - running Epoch:9, fl78Client9,avg_loss is 0.0006521915415702742
2025-01-01 21:44:00 - running Epoch:10, fl78Client9,avg_loss is 0.0004910288111135788
2025-01-01 21:44:01 - running Epoch:11, fl78Client9,avg_loss is 0.00042216272422707866
2025-01-01 21:44:02 - running Epoch:12, fl78Client9,avg_loss is 0.0003774217313341207
2025-01-01 21:44:03 - running Epoch:13, fl78Client9,avg_loss is 0.0003416237042086012
2025-01-01 21:44:04 - running Epoch:14, fl78Client9,avg_loss is 0.0003228427522117272
2025-01-01 21:44:05 - running Epoch:15, fl78Client9,avg_loss is 0.00029746677963758667
2025-01-01 21:44:06 - running Epoch:16, fl78Client9,avg_loss is 0.0002878630167990334
2025-01-01 21:44:07 - running Epoch:17, fl78Client9,avg_loss is 0.0002615461173862266
2025-01-01 21:44:08 - running Epoch:18, fl78Client9,avg_loss is 0.00024616964431435363
2025-01-01 21:44:09 - running Epoch:19, fl78Client9,avg_loss is 0.0002324343511162037
2025-01-01 21:44:09 - Tweak done
2025-01-01 21:44:10 - running Epoch:20, fl78Client9,avg_loss is 0.16472093450440436
2025-01-01 21:44:11 - running Epoch:21, fl78Client9,avg_loss is 0.005830211420852951
2025-01-01 21:44:12 - running Epoch:22, fl78Client9,avg_loss is 0.0013402185829789555
2025-01-01 21:44:13 - running Epoch:23, fl78Client9,avg_loss is 0.0008640087396053809
2025-01-01 21:44:14 - running Epoch:24, fl78Client9,avg_loss is 0.0007087454121321134
2025-01-01 21:44:15 - running Epoch:25, fl78Client9,avg_loss is 0.0006112417751772895
2025-01-01 21:44:16 - running Epoch:26, fl78Client9,avg_loss is 0.0005366129714471017
2025-01-01 21:44:17 - running Epoch:27, fl78Client9,avg_loss is 0.0004836698090348133
2025-01-01 21:44:18 - running Epoch:28, fl78Client9,avg_loss is 0.00043596069478058505
2025-01-01 21:44:19 - running Epoch:29, fl78Client9,avg_loss is 0.00039686496948670074
2025-01-01 21:44:20 - running Epoch:30, fl78Client9,avg_loss is 0.0003604875940864882
2025-01-01 21:44:22 - running Epoch:31, fl78Client9,avg_loss is 0.0003328480406132338
2025-01-01 21:44:23 - running Epoch:32, fl78Client9,avg_loss is 0.0003043032819375726
2025-01-01 21:44:24 - running Epoch:33, fl78Client9,avg_loss is 0.0002888398223978031
2025-01-01 21:44:25 - running Epoch:34, fl78Client9,avg_loss is 0.0002652124845853099
2025-01-01 21:44:26 - running Epoch:35, fl78Client9,avg_loss is 0.0002467014948959769
2025-01-01 21:44:27 - running Epoch:36, fl78Client9,avg_loss is 0.00023677735386823032
2025-01-01 21:44:28 - running Epoch:37, fl78Client9,avg_loss is 0.00021881557390597778
2025-01-01 21:44:29 - running Epoch:38, fl78Client9,avg_loss is 0.00020116406209771286
2025-01-01 21:44:30 - running Epoch:39, fl78Client9,avg_loss is 0.0001915088826915709
2025-01-01 21:44:31 - running Epoch:40, fl78Client9,avg_loss is 0.00017962111165685155
2025-01-01 21:44:32 - running Epoch:41, fl78Client9,avg_loss is 0.0001706874159774802
2025-01-01 21:44:33 - running Epoch:42, fl78Client9,avg_loss is 0.00016193707783771326
2025-01-01 21:44:34 - running Epoch:43, fl78Client9,avg_loss is 0.00015095663888754229
2025-01-01 21:44:36 - running Epoch:44, fl78Client9,avg_loss is 0.00014348374854676024
2025-01-01 21:44:37 - running Epoch:45, fl78Client9,avg_loss is 0.00013646242209515663
2025-01-01 21:44:38 - running Epoch:46, fl78Client9,avg_loss is 0.00012903655643248948
2025-01-01 21:44:39 - running Epoch:47, fl78Client9,avg_loss is 0.0001244473135591738
2025-01-01 21:44:40 - running Epoch:48, fl78Client9,avg_loss is 0.0001175240327547381
2025-01-01 21:44:41 - running Epoch:49, fl78Client9,avg_loss is 0.00011290831329622247
2025-01-01 21:44:42 - running Epoch:50, fl78Client9,avg_loss is 0.00010801142214611762
2025-01-01 21:44:43 - running Epoch:51, fl78Client9,avg_loss is 0.00010405903032986754
2025-01-01 21:44:44 - running Epoch:52, fl78Client9,avg_loss is 9.87941131387731e-05
2025-01-01 21:44:45 - running Epoch:53, fl78Client9,avg_loss is 9.334272581787744e-05
2025-01-01 21:44:46 - running Epoch:54, fl78Client9,avg_loss is 8.911714540553925e-05
2025-01-01 21:44:47 - running Epoch:55, fl78Client9,avg_loss is 8.61171489143803e-05
2025-01-01 21:44:48 - running Epoch:56, fl78Client9,avg_loss is 8.26562610672215e-05
2025-01-01 21:44:49 - running Epoch:57, fl78Client9,avg_loss is 7.876620339296016e-05
2025-01-01 21:44:50 - running Epoch:58, fl78Client9,avg_loss is 7.490893102253204e-05
2025-01-01 21:44:51 - running Epoch:59, fl78Client9,avg_loss is 7.238243797704095e-05
2025-01-01 21:44:52 - running Epoch:60, fl78Client9,avg_loss is 6.884820886855928e-05
2025-01-01 21:44:53 - running Epoch:61, fl78Client9,avg_loss is 6.789574358145165e-05
2025-01-01 21:44:55 - running Epoch:62, fl78Client9,avg_loss is 6.406409278198122e-05
2025-01-01 21:44:56 - running Epoch:63, fl78Client9,avg_loss is 6.245841244360892e-05
2025-01-01 21:44:57 - After train, fl16Client9 gNB_test Accuracy  70.71 %
2025-01-01 21:44:57 - After train, fl16Client9 Test Accuracy  71.0 %
2025-01-01 21:44:57 - get all clients models ready
2025-01-01 21:44:57 - model prunning done
2025-01-01 21:44:58 - -----fl16merged_model Test Accuracy  71.78 %-----
2025-01-01 21:44:59 - Before train, fl17Client7 gNB_test Accuracy  71.78 %
2025-01-01 21:45:00 - Before train, fl17Client7 client_test Accuracy  69.89999999999999 %
2025-01-01 21:45:01 - running Epoch:0, fl78Client7,avg_loss is 0.6364006050213983
2025-01-01 21:45:02 - running Epoch:1, fl78Client7,avg_loss is 0.1897586083063219
2025-01-01 21:45:03 - running Epoch:2, fl78Client7,avg_loss is 0.07285226385191648
2025-01-01 21:45:04 - running Epoch:3, fl78Client7,avg_loss is 0.03433641360164915
2025-01-01 21:45:05 - running Epoch:4, fl78Client7,avg_loss is 0.018052599445881345
2025-01-01 21:45:05 - running Epoch:5, fl78Client7,avg_loss is 0.007479740088640512
2025-01-01 21:45:06 - running Epoch:6, fl78Client7,avg_loss is 0.0025463378104039385
2025-01-01 21:45:07 - running Epoch:7, fl78Client7,avg_loss is 0.0012631389895259532
2025-01-01 21:45:08 - running Epoch:8, fl78Client7,avg_loss is 0.0010058687070732394
2025-01-01 21:45:09 - running Epoch:9, fl78Client7,avg_loss is 0.0008806881278936009
2025-01-01 21:45:10 - running Epoch:10, fl78Client7,avg_loss is 0.0007782563284596522
2025-01-01 21:45:11 - running Epoch:11, fl78Client7,avg_loss is 0.0007102303339545674
2025-01-01 21:45:12 - running Epoch:12, fl78Client7,avg_loss is 0.0006519808769933408
2025-01-01 21:45:13 - running Epoch:13, fl78Client7,avg_loss is 0.0005945663004116727
2025-01-01 21:45:14 - running Epoch:14, fl78Client7,avg_loss is 0.0005683379846070952
